pickup_ts,PULocationID,payment_type,trip_distance,fare_amount,tip_amount,total_amount,trip_duration_min,avg_speed_mph,fare_per_mile,tip_pct,anomaly
2024-01-01 00:17:17,79,1,2.38,14.2,3.84,23.04,12.27,11.64,5.97,0.27,False
2024-01-01 00:09:00,141,1,1.7,9.3,2.85,17.15,6.23,16.36,5.47,0.306,False
2024-01-01 00:16:10,263,1,4.2,21.2,6.55,32.75,22.2,11.35,5.05,0.309,False
2024-01-01 00:24:41,148,1,2.8,16.3,2.0,23.3,14.58,11.52,5.82,0.123,False
2024-01-01 00:24:50,237,1,3.1,14.9,3.95,23.85,11.1,16.76,4.81,0.265,False
2024-01-01 00:43:23,141,1,1.8,19.1,3.62,27.72,27.38,3.94,10.61,0.19,False
2024-01-01 00:11:12,142,1,1.73,12.1,3.42,20.52,11.07,9.38,6.99,0.283,False
2024-01-01 00:24:43,239,1,1.26,8.6,2.04,15.64,6.37,11.87,6.83,0.237,False
2024-01-01 00:32:27,236,1,1.68,8.6,2.5,16.1,4.58,21.99,5.12,0.291,False
2024-01-01 00:59:58,239,1,2.93,17.0,4.4,26.4,13.27,13.25,5.8,0.259,False
2024-01-01 00:52:45,170,1,4.66,26.8,4.0,35.8,25.7,10.88,5.75,0.149,False
2024-01-01 00:17:00,170,1,2.91,16.3,4.26,25.56,13.88,12.58,5.6,0.261,False
2024-01-01 00:33:09,263,1,1.74,8.6,2.0,15.6,4.63,22.53,4.94,0.233,False
2024-01-01 00:10:34,158,2,1.44,12.1,0.0,17.1,11.87,7.28,8.4,0.0,False
2024-01-01 00:22:27,236,1,1.3,9.3,2.0,16.3,7.03,11.09,7.15,0.215,False
2024-01-01 00:41:54,263,1,5.61,27.5,0.0,32.5,24.45,13.77,4.9,0.0,False
2024-01-01 00:15:45,114,1,1.18,10.0,3.75,18.75,8.6,8.23,8.47,0.375,False
2024-01-01 00:32:09,144,1,2.08,15.6,4.12,24.72,15.48,8.06,7.5,0.264,False
2024-01-01 00:30:27,158,1,1.08,8.6,2.72,16.32,8.02,8.08,7.96,0.316,False
2024-01-01 00:56:46,186,1,2.58,23.3,7.7,36.0,27.27,5.68,9.03,0.33,False
2024-01-01 00:11:13,88,2,5.78,26.1,0.0,31.1,15.18,22.84,4.52,0.0,False
2024-01-01 00:34:16,229,1,3.45,18.4,3.0,26.4,16.03,12.91,5.33,0.163,False
2024-01-01 00:53:31,238,1,6.22,37.3,8.46,50.76,38.53,9.69,6.0,0.227,False
2024-01-01 00:34:01,164,1,2.2,16.3,4.25,25.55,16.47,8.02,7.41,0.261,False
2024-01-01 00:40:50,148,1,4.43,24.7,5.94,35.64,21.2,12.54,5.58,0.24,False
2024-01-01 00:34:12,68,1,4.88,29.6,6.92,41.52,29.08,10.07,6.07,0.234,False
2024-01-01 00:00:05,132,1,18.85,70.0,15.69,95.88,26.65,42.44,3.71,0.224,False
2024-01-01 00:39:52,142,1,1.39,13.5,4.62,23.12,13.7,6.09,9.71,0.342,False
2024-01-01 00:54:52,161,1,0.86,7.9,2.58,15.48,7.38,6.99,9.19,0.327,False
2024-01-01 00:26:37,142,1,1.52,9.3,2.86,17.16,6.9,13.22,6.12,0.308,False
2024-01-01 00:46:27,142,1,1.71,10.0,5.0,20.0,6.38,16.07,5.85,0.5,False
2024-01-01 00:56:21,238,2,2.61,15.6,0.0,18.1,12.52,12.51,5.98,0.0,False
2024-01-01 00:02:31,148,1,1.98,12.8,3.56,21.36,11.08,10.72,6.46,0.278,False
2024-01-01 00:41:46,211,1,1.99,11.4,1.64,18.04,8.67,13.78,5.73,0.144,False
2024-01-01 00:51:26,107,1,1.0,7.9,2.58,15.48,5.93,10.11,7.9,0.327,False
2024-01-01 00:58:37,170,1,1.86,14.2,3.84,23.04,13.85,8.06,7.63,0.27,False
2024-01-01 00:41:28,79,1,2.08,12.1,1.71,18.81,10.42,11.98,5.82,0.141,False
2024-01-01 00:46:38,163,2,1.27,21.9,0.0,26.9,25.67,2.97,17.24,0.0,False
2024-01-01 00:16:22,239,1,3.4,15.6,5.15,25.75,12.57,16.23,4.59,0.33,False
2024-01-01 00:36:09,41,2,3.2,15.6,0.0,20.6,15.9,12.08,4.88,0.0,False
2024-01-01 00:52:09,48,1,2.0,19.8,4.95,29.75,24.75,4.85,9.9,0.25,False
2024-01-01 00:11:03,142,1,1.83,11.4,3.28,19.68,9.07,12.11,6.23,0.288,False
2024-01-01 00:24:41,229,1,0.93,9.3,2.86,17.16,8.5,6.56,10.0,0.308,False
2024-01-01 00:36:02,163,2,2.23,24.0,0.0,29.0,28.45,4.7,10.76,0.0,False
2024-01-01 00:26:02,239,1,0.79,7.2,2.44,14.64,4.68,10.12,9.11,0.339,False
2024-01-01 00:32:45,142,1,2.68,13.5,3.7,22.2,8.98,17.9,5.04,0.274,False
2024-01-01 00:13:32,163,1,4.93,28.2,3.0,36.2,24.47,12.09,5.72,0.106,False
2024-01-01 00:41:56,148,2,3.08,15.6,0.0,20.6,12.88,14.34,5.06,0.0,False
2024-01-01 00:58:23,229,1,1.72,14.2,4.8,24.0,14.23,7.25,8.26,0.338,False
2024-01-01 00:09:40,234,1,5.5,28.9,6.78,40.68,26.7,12.36,5.25,0.235,False
2024-01-01 00:38:23,151,1,3.51,21.2,7.86,34.06,19.58,10.75,6.04,0.371,False
2024-01-01 00:08:29,142,2,3.19,19.1,0.0,24.1,17.27,11.08,5.99,0.0,False
2024-01-01 00:29:42,41,2,3.64,17.7,0.0,22.7,13.47,16.22,4.86,0.0,False
2024-01-01 00:44:55,142,1,3.65,26.1,5.0,36.1,29.18,7.5,7.15,0.192,False
2024-01-01 00:25:48,237,1,1.07,7.2,0.8,13.0,4.68,13.71,6.73,0.111,False
2024-01-01 00:16:22,87,2,1.14,11.4,0.0,16.4,10.48,6.52,10.0,0.0,False
2024-01-01 00:27:56,144,2,3.87,35.9,0.0,40.9,40.73,5.7,9.28,0.0,False
2024-01-01 00:57:40,107,1,3.39,23.3,4.5,32.8,24.75,8.22,6.87,0.193,False
2024-01-01 00:06:16,234,1,1.61,11.4,4.1,20.5,10.78,8.96,7.08,0.36,False
2024-01-01 00:29:05,79,1,4.64,29.6,6.92,41.52,32.25,8.63,6.38,0.234,False
2024-01-01 00:26:47,50,1,0.78,7.9,2.58,15.48,7.27,6.44,10.13,0.327,False
2024-01-01 00:40:14,246,1,2.52,24.7,5.94,35.64,28.5,5.31,9.8,0.24,False
2024-01-01 00:36:16,114,1,6.38,56.9,12.38,74.28,65.6,5.84,8.92,0.218,False
2024-01-01 00:11:48,263,1,1.98,10.0,3.0,18.0,6.55,18.14,5.05,0.3,False
2024-01-01 00:49:55,164,2,1.21,12.8,0.0,17.8,15.42,4.71,10.58,0.0,False
2024-01-01 00:21:00,162,1,4.0,38.0,8.55,51.55,44.38,5.41,9.5,0.225,False
2024-01-01 00:03:02,239,2,0.55,4.4,0.0,9.4,1.58,20.84,8.0,0.0,False
2024-01-01 00:13:51,239,2,3.96,28.2,0.0,33.2,29.92,7.94,7.12,0.0,False
2024-01-01 00:51:12,137,1,1.3,9.3,2.86,17.16,8.0,9.75,7.15,0.308,False
2024-01-01 00:17:16,107,1,0.58,5.1,2.02,12.12,3.15,11.05,8.79,0.396,False
2024-01-01 00:28:55,79,1,0.57,6.5,1.0,12.5,4.77,7.17,11.4,0.154,False
2024-01-01 00:41:13,114,1,5.89,50.6,3.0,58.6,53.78,6.57,8.59,0.059,False
2024-01-01 00:26:08,43,2,0.01,70.0,0.0,74.0,0.2,3.0,7000.0,0.0,False
2024-01-01 00:27:25,237,1,2.9,18.4,0.0,23.4,17.45,9.97,6.34,0.0,False
2024-01-01 00:12:09,237,1,4.74,20.5,5.1,30.6,15.45,18.41,4.32,0.249,False
2024-01-01 00:44:02,229,1,1.29,14.9,3.98,23.88,16.22,4.77,11.55,0.267,False
2024-01-01 00:16:26,239,1,5.5,35.2,3.0,43.2,36.82,8.96,6.4,0.085,False
2024-01-01 00:55:54,125,1,1.0,9.3,2.85,17.15,7.95,7.55,9.3,0.306,False
2024-01-01 00:27:48,107,1,2.07,16.3,5.32,26.62,17.52,7.09,7.87,0.326,False
2024-01-01 00:38:50,170,1,1.24,13.5,3.7,22.2,14.77,5.04,10.89,0.274,False
2024-01-01 00:56:06,161,2,0.8,17.7,0.0,22.7,20.9,2.3,22.12,0.0,False
2024-01-01 00:20:51,142,1,4.74,26.8,6.36,38.16,22.53,12.62,5.65,0.237,False
2024-01-01 00:44:29,79,1,1.15,9.3,2.0,16.3,7.65,9.02,8.09,0.215,False
2024-01-01 00:53:04,137,1,1.58,12.8,3.56,21.36,12.33,7.69,8.1,0.278,False
2024-01-01 00:13:16,236,1,1.2,8.6,2.7,16.3,6.5,11.08,7.17,0.314,False
2024-01-01 00:29:59,236,1,1.6,10.0,3.0,18.0,6.5,14.77,6.25,0.3,False
2024-01-01 00:45:12,238,1,1.3,10.0,4.5,19.5,7.8,10.0,7.69,0.45,False
2024-01-01 00:55:45,143,1,0.7,5.8,2.16,12.96,3.25,12.92,8.29,0.372,False
2024-01-01 00:24:02,79,1,1.7,12.1,3.4,20.5,12.93,7.89,7.12,0.281,False
2024-01-01 00:43:16,148,1,1.8,11.4,2.0,18.4,10.77,10.03,6.33,0.175,False
2024-01-01 00:57:08,249,2,3.2,16.3,0.0,21.3,14.9,12.89,5.09,0.0,False
2024-01-01 00:22:21,262,1,1.97,12.8,3.56,21.36,11.12,10.63,6.5,0.278,False
2024-01-01 00:36:00,238,1,5.39,24.0,2.9,31.9,12.9,25.07,4.45,0.121,False
2024-01-01 00:05:21,144,1,2.39,15.6,4.12,24.72,15.17,9.45,6.53,0.264,False
2024-01-01 00:21:45,170,1,2.29,15.6,4.12,24.72,14.43,9.52,6.81,0.264,False
2024-01-01 00:40:27,114,1,5.9,30.3,7.06,42.36,24.08,14.7,5.14,0.233,False
2024-01-01 00:22:20,211,1,1.04,8.6,2.72,16.32,7.17,8.71,8.27,0.316,False
2024-01-01 00:30:18,79,4,9.6,-40.1,0.0,-45.1,27.35,21.06,-4.18,0.0,True
2024-01-01 00:30:18,79,4,9.6,40.1,0.0,45.1,27.35,21.06,4.18,0.0,False
2024-01-01 00:44:16,48,1,3.4,18.4,5.85,29.25,15.32,13.32,5.41,0.318,False
2024-01-01 00:12:13,87,2,5.1,26.1,0.0,31.1,20.7,14.78,5.12,0.0,False
2024-01-01 00:39:37,246,1,1.5,21.9,6.7,33.6,26.03,3.46,14.6,0.306,False
2024-01-01 00:44:55,236,1,2.99,21.2,3.93,30.13,21.65,8.29,7.09,0.185,False
2024-01-01 00:10:47,263,2,1.46,7.9,0.0,12.9,4.8,18.25,5.41,0.0,False
2024-01-01 00:17:22,239,1,4.17,26.8,6.36,38.16,27.47,9.11,6.43,0.237,False
2024-01-01 00:20:19,142,2,1.88,10.0,0.0,15.0,6.92,16.31,5.32,0.0,False
2024-01-01 00:29:10,151,1,2.87,20.5,7.65,33.15,20.5,8.4,7.14,0.373,False
2024-01-01 00:52:06,163,1,2.02,21.9,5.38,32.28,25.27,4.8,10.84,0.246,False
2024-01-01 00:04:15,79,1,5.05,24.0,5.8,34.8,18.3,16.56,4.75,0.242,False
2024-01-01 00:35:36,66,1,6.07,28.2,3.0,36.2,17.95,20.29,4.65,0.106,False
2024-01-01 00:35:02,107,2,0.99,7.9,0.0,12.9,5.45,10.9,7.98,0.0,False
2024-01-01 00:41:44,170,1,0.63,6.5,0.88,12.38,5.03,7.51,10.32,0.135,False
2024-01-01 00:52:47,170,1,4.66,21.9,4.04,30.94,15.03,18.6,4.7,0.184,False
2024-01-01 00:44:30,237,1,1.66,12.8,2.2,20.0,11.42,8.72,7.71,0.172,False
2024-01-01 00:01:22,170,1,0.5,5.1,0.0,10.1,2.47,12.16,10.2,0.0,False
2024-01-01 00:15:07,161,1,0.5,7.2,1.0,13.2,5.95,5.04,14.4,0.139,False
2024-01-01 00:26:27,43,1,2.2,15.6,0.0,20.6,15.27,8.65,7.09,0.0,False
2024-01-01 00:18:54,249,1,0.85,7.2,1.0,13.2,4.67,10.93,8.47,0.139,False
2024-01-01 00:29:16,249,1,4.66,24.7,8.91,38.61,20.88,13.39,5.3,0.361,False
2024-01-01 00:52:13,40,1,5.1,22.6,0.0,25.1,13.97,21.91,4.43,0.0,False
2024-01-01 00:26:26,238,1,1.57,10.0,0.0,15.0,7.15,13.17,6.37,0.0,False
2024-01-01 00:13:07,249,1,2.16,14.2,3.84,23.04,13.9,9.32,6.57,0.27,False
2024-01-01 00:30:36,148,1,1.06,7.9,2.58,15.48,6.52,9.76,7.45,0.327,False
2024-01-01 00:31:10,48,2,0.12,4.4,0.0,9.4,2.47,2.92,36.67,0.0,False
2024-01-01 00:45:21,48,2,0.91,11.4,0.0,16.4,12.1,4.51,12.53,0.0,False
2024-01-01 00:59:47,50,2,3.58,26.1,0.0,31.1,27.87,7.71,7.29,0.0,False
2024-01-01 00:10:21,79,1,0.38,5.1,1.0,11.1,3.53,6.45,13.42,0.196,False
2024-01-01 00:52:52,162,1,0.98,12.8,3.56,21.36,13.48,4.36,13.06,0.278,False
2024-01-01 00:36:19,148,1,4.31,24.0,5.8,34.8,19.92,12.98,5.57,0.242,False
2024-01-01 00:32:32,90,1,4.4,25.4,6.05,36.45,30.33,8.7,5.77,0.238,False
2024-01-01 00:15:45,170,1,0.76,10.7,1.57,17.27,10.87,4.2,14.08,0.147,False
2024-01-01 00:18:57,229,1,1.6,8.6,2.7,16.3,6.88,13.95,5.37,0.314,False
2024-01-01 00:44:28,151,1,1.3,9.3,2.85,17.15,8.47,9.21,7.15,0.306,False
2024-01-01 00:55:06,142,1,0.5,5.1,2.55,12.65,6.57,4.57,10.2,0.5,False
2024-01-01 00:13:04,43,2,1.11,27.5,0.0,32.5,36.93,1.8,24.77,0.0,False
2024-01-01 00:50:21,164,1,1.72,15.6,0.0,20.6,18.63,5.54,9.07,0.0,False
2024-01-01 00:16:36,164,1,3.32,22.6,4.0,31.6,23.7,8.41,6.81,0.177,False
2024-01-01 00:38:23,224,1,0.6,5.1,1.0,11.1,3.48,10.33,8.5,0.196,False
2024-01-01 00:44:12,107,1,1.1,7.9,2.55,15.45,8.18,8.07,7.18,0.323,False
2024-01-01 00:16:18,231,1,4.16,24.7,2.0,31.7,24.57,10.16,5.94,0.081,False
2024-01-01 00:44:44,237,1,2.87,19.8,4.0,28.8,20.73,8.31,6.9,0.202,False
2024-01-01 00:22:02,249,1,4.6,28.9,1.0,34.9,29.47,9.37,6.28,0.035,False
2024-01-01 00:20:04,231,1,2.7,21.2,3.93,30.13,23.72,6.83,7.85,0.185,False
2024-01-01 00:51:58,234,1,0.88,13.5,5.55,24.05,15.87,3.33,15.34,0.411,False
2024-01-01 00:29:35,79,1,2.5,17.7,2.0,24.7,17.8,8.43,7.08,0.113,False
2024-01-01 00:49:56,229,2,1.9,11.4,0.0,16.4,9.28,12.28,6.0,0.0,False
2024-01-01 00:19:48,107,1,1.46,9.3,3.58,17.88,7.48,11.71,6.37,0.385,False
2024-01-01 00:28:23,211,1,1.2,12.1,2.0,19.1,12.7,5.67,10.08,0.165,False
2024-01-01 00:43:35,148,1,4.05,24.7,5.94,35.64,24.4,9.96,6.1,0.24,False
2024-01-01 00:36:05,237,1,2.48,13.5,3.7,22.2,10.85,13.71,5.44,0.274,False
2024-01-01 00:48:45,239,2,1.96,10.7,0.0,15.7,7.1,16.56,5.46,0.0,False
2024-01-01 00:43:43,148,1,0.82,7.9,3.87,16.77,6.08,8.09,9.63,0.49,False
2024-01-01 00:50:43,79,1,1.92,15.6,4.12,24.72,15.58,7.39,8.12,0.264,False
2024-01-01 00:18:59,234,1,0.76,7.9,2.58,15.48,6.93,6.58,10.39,0.327,False
2024-01-01 00:30:51,170,1,1.66,10.7,3.14,18.84,9.62,10.36,6.45,0.293,False
2024-01-01 00:45:18,79,1,5.81,31.0,1.0,37.0,29.35,11.88,5.34,0.032,False
2024-01-01 00:12:06,125,1,1.8,10.7,3.14,18.84,8.9,12.13,5.94,0.293,False
2024-01-01 00:30:51,68,2,2.9,34.5,0.0,39.5,41.1,4.23,11.9,0.0,False
2024-01-01 00:19:10,239,1,1.72,10.7,3.14,18.84,7.78,13.26,6.22,0.293,False
2024-01-01 00:29:25,141,1,2.46,13.5,3.7,22.2,10.28,14.35,5.49,0.274,False
2024-01-01 00:43:56,107,1,4.53,22.6,4.0,31.6,16.53,16.44,4.99,0.177,False
2024-01-01 00:30:42,79,1,1.26,10.7,3.14,18.84,8.87,8.53,8.49,0.293,False
2024-01-01 00:48:27,114,1,1.29,10.7,2.0,17.7,10.15,7.63,8.29,0.187,False
2024-01-01 00:03:43,113,1,0.97,7.2,4.0,16.2,5.27,11.05,7.42,0.556,False
2024-01-01 00:17:01,234,2,0.5,5.1,0.0,10.1,3.07,9.78,10.2,0.0,False
2024-01-01 00:12:18,90,2,3.38,30.3,0.0,35.3,33.48,6.06,8.96,0.0,False
2024-01-01 00:52:26,239,1,2.21,14.2,6.0,25.2,11.92,11.13,6.43,0.423,False
2024-01-01 00:08:43,88,1,0.5,5.1,1.5,11.6,2.43,12.33,10.2,0.294,False
2024-01-01 00:13:34,87,1,12.21,48.5,4.08,57.58,26.25,27.91,3.97,0.084,False
2024-01-01 00:52:00,148,1,0.71,6.5,2.3,13.8,4.33,9.83,9.15,0.354,False
2024-01-01 00:57:45,79,1,0.9,7.9,3.87,16.77,6.02,8.98,8.78,0.49,False
2024-01-01 00:21:19,70,1,8.78,35.9,8.68,53.83,18.02,29.24,4.09,0.242,False
2024-01-01 00:54:01,148,2,2.54,15.6,0.0,20.6,14.8,10.3,6.14,0.0,False
2024-01-01 00:21:03,246,2,3.42,25.4,0.0,30.4,28.28,7.26,7.43,0.0,False
2024-01-01 00:54:11,79,1,1.41,9.3,2.86,17.16,7.53,11.23,6.6,0.308,False
2024-01-01 00:04:37,236,1,0.33,4.4,1.88,11.28,1.88,10.51,13.33,0.427,False
2024-01-01 00:17:20,142,2,7.4,34.5,0.0,39.5,24.67,18.0,4.66,0.0,False
2024-01-01 00:42:24,261,1,3.67,21.2,0.0,26.2,19.65,11.21,5.78,0.0,False
2024-01-01 00:27:43,43,1,3.96,27.5,8.12,40.62,30.07,7.9,6.94,0.295,False
2024-01-01 00:59:07,148,1,1.98,13.5,0.0,18.5,13.18,9.01,6.82,0.0,False
2024-01-01 00:52:56,132,1,21.06,79.3,0.0,90.49,32.83,38.49,3.77,0.0,False
2024-01-01 00:48:58,132,1,21.3,70.0,16.5,99.19,39.77,32.14,3.29,0.236,False
2024-01-01 00:12:55,142,1,1.41,12.1,3.42,20.52,11.25,7.52,8.58,0.283,False
2024-01-01 00:28:03,141,1,2.86,17.7,4.54,27.24,17.53,9.79,6.19,0.256,False
2024-01-01 00:08:54,114,1,3.0,18.4,7.02,30.42,17.57,10.25,6.13,0.382,False
2024-01-01 00:28:12,141,1,1.8,14.9,2.0,21.9,15.0,7.2,8.28,0.134,False
2024-01-01 00:48:42,107,1,1.3,10.7,3.1,18.8,9.77,7.99,8.23,0.29,False
2024-01-01 00:11:39,125,1,5.06,26.8,7.95,39.75,24.05,12.62,5.3,0.297,False
2024-01-01 00:38:58,263,2,2.61,16.3,0.0,21.3,12.33,12.7,6.25,0.0,False
2024-01-01 00:59:32,107,1,1.0,8.6,2.72,16.32,7.45,8.05,8.6,0.316,False
2024-01-01 00:15:08,43,2,1.89,17.0,0.0,22.0,18.15,6.25,8.99,0.0,False
2024-01-01 00:37:01,170,1,1.98,14.2,2.88,22.08,13.77,8.63,7.17,0.203,False
2024-01-01 00:52:39,148,1,5.87,50.6,11.12,66.72,55.98,6.29,8.62,0.22,False
2024-01-01 00:04:58,261,1,2.42,15.6,3.09,23.69,13.95,10.41,6.45,0.198,False
2024-01-01 00:22:40,79,1,1.97,12.1,3.42,20.52,9.78,12.08,6.14,0.283,False
2024-01-01 00:34:25,170,1,2.93,19.1,4.82,28.92,19.02,9.24,6.52,0.252,False
2024-01-01 00:56:30,261,1,1.55,12.1,5.0,22.1,25.47,3.65,7.81,0.413,False
2024-01-01 00:11:45,236,1,3.3,24.0,5.8,34.8,24.97,7.93,7.27,0.242,False
2024-01-01 00:40:21,234,2,1.0,8.6,0.0,13.6,6.3,9.52,8.6,0.0,False
2024-01-01 00:54:47,162,1,3.9,23.3,5.65,33.95,22.15,10.56,5.97,0.242,False
2024-01-01 00:19:49,239,1,1.44,12.1,3.42,20.52,11.3,7.65,8.4,0.283,False
2024-01-01 00:36:41,237,1,0.99,10.0,3.0,18.0,9.53,6.23,10.1,0.3,False
2024-01-01 00:49:10,43,1,1.95,12.8,1.25,19.05,10.98,10.65,6.56,0.098,False
2024-01-01 00:11:04,237,2,1.59,10.7,0.0,15.7,8.33,11.45,6.73,0.0,False
2024-01-01 00:48:39,263,2,2.56,14.2,0.0,19.2,11.45,13.41,5.55,0.0,False
2024-01-01 00:25:31,164,2,9.87,46.4,0.0,51.4,38.33,15.45,4.7,0.0,False
2024-01-01 00:02:55,113,1,4.36,24.0,4.35,33.35,21.12,12.39,5.5,0.181,False
2024-01-01 00:28:55,237,2,1.62,9.3,0.0,14.3,6.68,14.54,5.74,0.0,False
2024-01-01 00:38:23,162,1,2.4,15.6,0.0,20.6,14.57,9.89,6.5,0.0,False
2024-01-01 00:54:14,148,1,2.44,14.9,4.97,24.87,12.85,11.39,6.11,0.334,False
2024-01-01 00:11:54,162,2,4.89,24.0,0.0,29.0,19.32,15.19,4.91,0.0,False
2024-01-01 00:55:06,140,1,0.88,7.2,2.44,14.64,4.22,12.52,8.18,0.339,False
2024-01-01 00:30:18,237,1,0.7,5.8,2.15,12.95,3.9,10.77,8.29,0.371,False
2024-01-01 00:36:34,141,1,0.9,6.5,2.3,13.8,4.3,12.56,7.22,0.354,False
2024-01-01 00:42:25,229,1,0.7,5.8,2.7,13.5,3.92,10.72,8.29,0.466,False
2024-01-01 00:47:04,141,1,2.0,12.1,4.3,21.4,11.95,10.04,6.05,0.355,False
2024-01-01 00:00:11,234,2,9.89,81.4,0.0,96.15,42.37,14.01,8.23,0.0,False
2024-01-01 00:54:28,41,1,7.93,37.3,12.69,54.99,28.13,16.91,4.7,0.34,False
2024-01-01 00:34:12,231,1,4.65,48.5,16.05,69.55,57.15,4.88,10.43,0.331,False
2024-01-01 00:26:18,143,1,2.49,14.9,3.0,22.9,13.22,11.3,5.98,0.201,False
2024-01-01 00:45:55,263,1,3.46,18.4,7.02,30.42,16.02,12.96,5.32,0.382,False
2024-01-01 00:13:42,255,1,3.21,21.9,5.38,32.28,22.92,8.4,6.82,0.246,False
2024-01-01 00:37:29,144,1,0.98,9.3,3.58,17.88,8.88,6.62,9.49,0.385,False
2024-01-01 00:17:16,141,1,2.0,19.1,4.8,28.9,24.9,4.82,9.55,0.251,False
2024-01-01 00:43:53,48,1,0.6,5.8,3.25,14.05,4.6,7.83,9.67,0.56,False
2024-01-01 00:56:28,50,2,1.0,7.2,0.0,12.2,6.53,9.18,7.2,0.0,False
2024-01-01 00:54:23,231,1,6.83,33.1,0.0,38.1,24.12,16.99,4.85,0.0,False
2024-01-01 00:19:08,138,1,3.6,16.3,0.0,25.55,8.5,25.41,4.53,0.0,False
2024-01-01 00:15:07,164,2,2.01,12.1,0.0,17.1,9.8,12.31,6.02,0.0,False
2024-01-01 00:30:14,211,2,4.5,23.3,0.0,28.3,17.5,15.43,5.18,0.0,False
2024-01-01 00:24:21,162,1,2.48,24.7,5.94,35.64,29.68,5.01,9.96,0.24,False
2024-01-01 00:56:25,113,1,1.34,10.7,3.14,18.84,9.82,8.19,7.99,0.293,False
2024-01-01 00:11:03,140,1,1.69,11.4,3.28,19.68,9.45,10.73,6.75,0.288,False
2024-01-01 00:21:13,142,1,1.83,11.4,20.0,36.4,9.72,11.3,6.23,1.754,False
2024-01-01 00:32:12,236,1,1.61,11.4,3.28,19.68,10.08,9.58,7.08,0.288,False
2024-01-01 00:36:56,239,1,1.24,10.0,3.0,18.0,9.13,8.15,8.06,0.3,False
2024-01-01 00:47:03,50,1,0.56,5.1,0.0,10.1,3.38,9.93,9.11,0.0,False
2024-01-01 00:43:29,137,1,6.87,32.4,8.0,52.34,23.32,17.68,4.72,0.247,False
2024-01-01 00:22:05,246,1,1.42,11.4,3.28,19.68,10.92,7.8,8.03,0.288,False
2024-01-01 00:35:52,113,1,1.7,14.2,3.84,23.04,15.13,6.74,8.35,0.27,False
2024-01-01 00:53:18,231,1,4.95,48.5,10.7,64.2,55.17,5.38,9.8,0.221,False
2024-01-01 00:27:01,113,1,4.4,21.9,5.35,32.25,19.78,13.34,4.98,0.244,False
2024-01-01 00:49:52,79,1,1.01,8.6,2.72,16.32,6.98,8.68,8.51,0.316,False
2024-01-01 00:24:08,161,2,3.23,21.2,0.0,26.2,21.22,9.13,6.56,0.0,False
2024-01-01 00:56:51,48,1,6.32,37.3,6.34,48.64,32.43,11.69,5.9,0.17,False
2024-01-01 00:17:52,43,1,3.22,21.2,5.0,31.2,21.3,9.07,6.58,0.236,False
2024-01-01 00:43:55,137,1,2.4,21.2,5.24,31.44,23.95,6.01,8.83,0.247,False
2024-01-01 00:34:13,138,1,6.48,28.9,11.44,49.59,19.02,20.45,4.46,0.396,False
2024-01-01 00:28:09,142,1,2.1,13.5,4.0,22.5,15.2,8.29,6.43,0.296,False
2024-01-01 00:53:28,170,1,0.3,8.6,2.7,16.3,11.07,1.63,28.67,0.314,False
2024-01-01 00:04:04,68,1,6.01,35.2,12.06,52.26,29.25,12.33,5.86,0.343,False
2024-01-01 00:36:46,41,1,0.76,7.2,1.94,11.64,5.17,8.83,9.47,0.269,False
2024-01-01 00:26:55,237,2,7.5,37.3,0.0,42.3,32.17,13.99,4.97,0.0,False
2024-01-01 00:34:29,170,2,3.56,24.0,0.0,29.0,25.7,8.31,6.74,0.0,False
2024-01-01 00:08:53,138,1,10.02,40.1,9.52,58.87,19.88,30.24,4.0,0.237,False
2024-01-01 00:20:32,239,1,5.47,26.1,6.22,37.32,18.1,18.13,4.77,0.238,False
2024-01-01 00:28:55,234,1,4.01,26.1,5.1,36.2,26.25,9.17,6.51,0.195,False
2024-01-01 00:21:27,132,1,22.2,85.6,22.46,112.31,42.55,31.3,3.86,0.262,False
2024-01-01 00:05:22,163,1,1.52,10.7,2.14,17.84,7.48,12.19,7.04,0.2,False
2024-01-01 00:15:14,236,1,1.04,8.6,0.32,13.92,6.17,10.12,8.27,0.037,False
2024-01-01 00:28:46,237,1,1.15,11.4,0.02,16.42,10.58,6.52,9.91,0.002,False
2024-01-01 00:42:25,236,2,1.31,7.9,0.0,12.9,4.7,16.72,6.03,0.0,False
2024-01-01 00:50:17,263,1,5.85,31.0,1.0,37.0,24.87,14.12,5.3,0.032,False
2024-01-01 00:45:45,229,1,3.64,21.2,1.0,27.2,19.8,11.03,5.82,0.047,False
2024-01-01 00:09:55,107,1,1.54,9.3,2.86,17.16,6.4,14.44,6.04,0.308,False
2024-01-01 00:24:31,107,1,3.42,19.8,2.98,27.78,17.97,11.42,5.79,0.151,False
2024-01-01 00:43:46,263,1,0.77,5.8,2.0,12.8,3.55,13.01,7.53,0.345,False
2024-01-01 00:49:44,140,1,3.05,13.5,3.7,22.2,5.48,33.37,4.43,0.274,False
2024-01-01 00:58:43,137,1,0.97,7.9,2.58,15.48,6.33,9.19,8.14,0.327,False
2024-01-01 00:13:34,12,2,6.9,31.7,0.0,36.7,23.42,17.68,4.59,0.0,False
2024-01-01 00:25:59,142,1,3.28,29.6,6.92,41.52,34.9,5.64,9.02,0.234,False
2024-01-01 00:14:06,161,1,0.97,7.2,2.0,14.2,5.45,10.68,7.42,0.278,False
